"country","state","name","latitude","longitude"
"United States","AK","Aleneva",58.059045,-152.909008
"United States","AK","Allakaket",66.560261,-152.644967
"United States","AK","Ambler",67.100657,-157.847803
"United States","AK","Anaktuvuk Pass",68.154932,-151.705201
"United States","AK","Anchorage",61.17425,-149.284329
"United States","AK","Anchor Point",59.747364,-151.695697
"United States","AK","Anderson",64.308281,-149.163187
"United States","AK","Angoon",57.440851,-134.478015
"United States","AK","Aniak",61.578035,-159.528754
"United States","AK","Anvik",62.630995,-160.213725
"United States","AK","Arctic",68.16542,-145.401329
"United States","AK","Atka",52.213091,-174.215643
"United States","AK","Atmautluak",60.861522,-162.279808
"United States","AK","Atqasuk",70.480786,-157.325459
"United States","AK","Attu Station",52.880248,173.256076
"United States","AK","Badger",64.800081,-147.385129
"United States","AK","Barrow",71.2535,-156.800072
"United States","AK","Bear Creek",60.208055,-149.369783
"United States","AK","Beaver",66.390584,-147.337916
"United States","AK","Beluga",61.191031,-151.184378
"United States","AK","Bethel",60.792998,-161.793477
"United States","AK","Bettles",66.906318,-151.537737
"United States","AK","Big Delta",64.156648,-145.740922
"United States","AK","Big Lake",61.529768,-149.980916
"United States","AK","Birch Creek",66.266519,-145.87382
"United States","AK","Brevig Mission",65.34392,-166.508493
"United States","AK","Buckland",65.975886,-161.138732
"United States","AK","Buffalo Soapstone",61.685152,-149.120215
"United States","AK","Butte",61.533727,-148.987706
"United States","AK","Cantwell",63.411396,-148.749622
"United States","AK","Central",65.48009,-144.478091
"United States","AK","Chalkyitsik",66.646856,-143.788895
"United States","AK","Chase",62.418236,-149.936172
"United States","AK","Chefornak",60.15122,-164.251364
"United States","AK","Chena Ridge",64.799021,-148.023779
"United States","AK","Chenega",60.091902,-147.994693
"United States","AK","Chevak",61.531066,-165.597199
"United States","AK","Chickaloon",61.815261,-148.291983
"United States","AK","Chicken",64.087658,-141.82813
"United States","AK","Chignik",56.294355,-158.395644
"United States","AK","Chignik Lagoon",56.304623,-158.49851
"United States","AK","Chignik Lake",56.271969,-158.789108
"United States","AK","Chiniak",57.574806,-152.283288
"United States","AK","Chisana",62.110484,-142.048641
"United States","AK","Chistochina",62.596444,-144.941045
"United States","AK","Chitina",61.551904,-144.175849
"United States","AK","Chuathbaluk",61.575539,-159.24707
"United States","AK","Circle",65.838581,-144.17543
"United States","AK","Clam Gulch",60.208902,-151.404202
"United States","AK","Clark's Point",58.833381,-158.528799
"United States","AK","Coffman Cove",56.001751,-132.841933
"United States","AK","Cohoe",60.266971,-151.298172
"United States","AK","Cold Bay",55.21579,-162.775829
"United States","AK","Coldfoot",67.247451,-150.108051
"United States","AK","College",64.870065,-147.807221
"United States","AK","Cooper Landing",60.496223,-149.824072
"United States","AK","Copper Center",61.984549,-145.354342
"United States","AK","Cordova",60.530138,-145.642065
"United States","AK","Covenant Life",59.397505,-136.123002
"United States","AK","Craig",55.488233,-133.111069
"United States","AK","Crooked Creek",61.796853,-158.081066
"United States","AK","Crown Point",60.426679,-149.35298
"United States","AK","Deering",66.069313,-162.76861
"United States","AK","Delta Junction",64.060263,-145.693529
"United States","AK","Deltana",63.789386,-145.351621
"United States","AK","Diamond Ridge",59.708319,-151.545304
"United States","AK","Dillingham",58.980556,-158.467569
"United States","AK","Diomede",65.753769,-168.923151
"United States","AK","Dot Lake",63.586914,-144.293082
"United States","AK","Dot Lake",63.662262,-144.016014
"United States","AK","Dry Creek",63.626638,-144.639194
"United States","AK","Eagle",64.780117,-141.19332
"United States","AK","Eagle",64.743383,-141.113825
"United States","AK","Edna Bay",55.971212,-133.695861
"United States","AK","Eek",60.21424,-162.030362
"United States","AK","Egegik",58.205148,-157.521978
"United States","AK","Eielson AFB",64.664101,-147.036297
"United States","AK","Ekwok",59.345664,-157.488006
"United States","AK","Elfin Cove",58.191175,-136.312524
"United States","AK","Elim",64.618385,-162.273386
"United States","AK","Emmonak",62.785183,-164.566301
"United States","AK","Ester",64.879056,-148.041153
"United States","AK","Eureka Roadhouse",61.958507,-147.155104
"United States","AK","Evansville",66.932973,-151.368929
"United States","AK","Excursion Inlet",58.414676,-135.345524
"United States","AK","Fairbanks",64.836531,-147.651745
"United States","AK","False Pass",54.872441,-163.334268
"United States","AK","Farmers Loop",64.908224,-147.698661
"United States","AK","Farm Loop",61.638456,-149.134043
"United States","AK","Ferry",64.04962,-148.920602
"United States","AK","Fishhook",61.73123,-149.283619
"United States","AK","Flat",62.441367,-158.040533
"United States","AK","Fort Greely",63.899565,-145.595225
"United States","AK","Fort Yukon",66.587608,-145.229192
"United States","AK","Four Mile Road",64.604233,-149.115264
"United States","AK","Fox",64.975054,-147.608837
"United States","AK","Fox River",59.894505,-151.007044
"United States","AK","Fritz Creek",59.746871,-151.288599
"United States","AK","Funny River",60.484437,-150.789658
"United States","AK","Gakona",62.360782,-145.265669
"United States","AK","Galena",64.729425,-156.872967
"United States","AK","Gambell",63.777201,-171.72571
"United States","AK","Game Creek",58.050105,-135.512547
"United States","AK","Gateway",61.566573,-149.223038
"United States","AK","Glacier View",61.848015,-147.772538
"United States","AK","Glennallen",62.147313,-145.83616
"United States","AK","Goldstream",64.951999,-147.970602
"United States","AK","Golovin",64.563667,-163.001003
"United States","AK","Goodnews Bay",59.128713,-161.575656
"United States","AK","Grayling",62.896043,-160.112961
"United States","AK","Gulkana",62.215183,-145.444886
"United States","AK","Gustavus",58.434464,-135.728243
"United States","AK","Haines",59.260527,-135.472262
"United States","AK","Halibut Cove",59.569581,-151.223764
"United States","AK","Happy Valley",59.910444,-151.608179
"United States","AK","Harding-Birch Lakes",64.384531,-146.553715
"United States","AK","Healy",63.959632,-148.970842
"United States","AK","Healy Lake",64.010439,-144.678662
"United States","AK","Hobart Bay",57.417759,-133.306571
"United States","AK","Hollis",55.515474,-132.701922
"United States","AK","Holy Cross",62.187016,-159.856068
"United States","AK","Homer",59.647445,-151.513119
"United States","AK","Hoonah",58.122421,-135.43277
"United States","AK","Hooper Bay",61.536383,-166.122887
"United States","AK","Hope",60.886124,-149.632991
"United States","AK","Houston",61.61654,-149.771654
"United States","AK","Hughes",66.044722,-154.237175
"United States","AK","Huslia",65.719268,-156.297072
"United States","AK","Hydaburg",55.20412,-132.818341
"United States","AK","Hyder",55.983313,-130.041842
"United States","AK","Igiugig",59.301224,-155.860899
"United States","AK","Iliamna",59.812806,-154.842262
"United States","AK","Ivanof Bay",55.918199,-159.493298
"United States","AK","Juneau",58.37291,-134.178445
"United States","AK","Kachemak",59.674483,-151.436778
"United States","AK","Kake",56.977698,-133.904393
"United States","AK","Kaktovik",70.121207,-143.629531
"United States","AK","Kalifornsky",60.453398,-151.220304
"United States","AK","Kaltag",64.313823,-158.779727
"United States","AK","Karluk",57.590376,-154.364949
"United States","AK","Kasaan",55.561295,-132.406618
"United States","AK","Kasigluk",60.864056,-162.537863
"United States","AK","Kasilof",60.319336,-151.232875
"United States","AK","Kenai",60.562274,-151.207971
"United States","AK","Kenny Lake",61.627171,-144.862976
"United States","AK","Ketchikan",55.35721,-131.674894
"United States","AK","Kiana",66.971322,-160.437625
"United States","AK","King Cove",55.076809,-162.321123
"United States","AK","King Salmon",58.735011,-156.529186
"United States","AK","Kipnuk",59.936452,-164.061751
"United States","AK","Kivalina",67.728579,-164.539688
"United States","AK","Klawock",55.55643,-133.086264
"United States","AK","Klukwan",59.399766,-135.886877
"United States","AK","Knik-Fairview",61.49716,-149.654505
"United States","AK","Knik River",61.461611,-149.00821
"United States","AK","Kobuk",66.924092,-156.90468
"United States","AK","Kodiak",57.792391,-152.404536
"United States","AK","Kodiak Station",57.76795,-152.595907
"United States","AK","Kokhanok",59.412874,-154.746661
"United States","AK","Koliganek",59.696632,-157.224847
"United States","AK","Kongiganak",59.964458,-162.883103
"United States","AK","Kotlik",63.028752,-163.535727
"United States","AK","Kotzebue",66.870452,-162.511447
"United States","AK","Koyuk",64.939607,-161.151272
"United States","AK","Koyukuk",64.902213,-157.694335
"United States","AK","Kupreanof",56.821295,-132.972152
"United States","AK","Kwethluk",60.793216,-161.43139
"United States","AK","Kwigillingok",59.874234,-163.205541
"United States","AK","Lake Louise",62.296945,-146.531845
"United States","AK","Lake Minchumina",63.790143,-152.462128
"United States","AK","Lakes",61.605218,-149.311468
"United States","AK","Larsen Bay",57.551423,-154.00457
"United States","AK","Lazy Mountain",61.657536,-148.928502
"United States","AK","Levelock",59.08021,-156.905229
"United States","AK","Lime",61.330481,-155.238328
"United States","AK","Livengood",65.476506,-148.422784
"United States","AK","Loring",55.606641,-131.639957
"United States","AK","Lowell Point",60.076335,-149.492662
"United States","AK","Lower Kalskag",61.515813,-160.357635
"United States","AK","Lutak",59.412217,-135.589049
"United States","AK","McCarthy",61.453957,-142.864693
"United States","AK","McGrath",62.938077,-155.548556
"United States","AK","McKinley Park",63.572867,-148.67344
"United States","AK","Manley Hot Springs",65.018757,-150.645281
"United States","AK","Manokotak",59.003787,-158.995258
"United States","AK","Marshall",61.881176,-162.060923
"United States","AK","Meadow Lakes",61.624118,-149.56229
"United States","AK","Mekoryuk",60.370781,-166.266749
"United States","AK","Mendeltna",62.145366,-146.75894
"United States","AK","Mentasta Lake",63.015164,-143.539736
"United States","AK","Mertarvik",60.810993,-164.49911
"United States","AK","Metlakatla",55.114699,-131.555726
"United States","AK","Minto",65.089635,-149.590211
"United States","AK","Moose Creek",64.716369,-147.166627
"United States","AK","Moose Pass",60.505936,-149.468361
"United States","AK","Mosquito Lake",59.474558,-136.198132
"United States","AK","Mountain",62.094448,-163.715339
"United States","AK","Mud Bay",59.151183,-135.356493
"United States","AK","Nabesna",62.495927,-143.007601
"United States","AK","Naknek",58.787581,-156.892509
"United States","AK","Nanwalek",59.326523,-151.923902
"United States","AK","Napakiak",60.682928,-161.998779
"United States","AK","Napaskiak",60.697563,-161.748916
"United States","AK","Naukati Bay",55.876985,-133.18699
"United States","AK","Nelchina",62.009856,-146.829712
"United States","AK","Nelson Lagoon",55.836649,-161.635799
"United States","AK","Nenana",64.54334,-149.071248
"United States","AK","New Allakaket",66.538603,-152.621292
"United States","AK","Newhalen",59.736763,-154.900779
"United States","AK","New Stuyahok",59.485149,-157.30837
"United States","AK","Newtok",60.935052,-164.645901
"United States","AK","Nightmute",60.464237,-164.8361
"United States","AK","Nikiski",60.725009,-151.225233
"United States","AK","Nikolaevsk",59.829553,-151.596382
"United States","AK","Nikolai",62.99852,-154.374567
"United States","AK","Nikolski",53.007863,-168.718502
"United States","AK","Ninilchik",60.061709,-151.406462
"United States","AK","Noatak",67.589497,-163.010332
"United States","AK","Nome",64.505736,-165.415307
"United States","AK","Nondalton",59.976557,-154.863921
"United States","AK","Noorvik",66.827912,-161.029217
"United States","AK","North Pole",64.752728,-147.362655
"United States","AK","Northway",62.959834,-141.837395
"United States","AK","Northway Junction",63.024127,-141.791265
"United States","AK","Northway",62.982258,-141.928056
"United States","AK","Nuiqsut",70.217102,-150.995545
"United States","AK","Nulato",64.689872,-158.28377
"United States","AK","Nunam Iqua",62.506535,-164.900384
"United States","AK","Nunapitchuk",60.882466,-162.463637
"United States","AK","Old Harbor",57.220076,-153.330288
"United States","AK","Oscarville",60.723428,-161.787508
"United States","AK","Ouzinkie",57.924915,-152.463918
"United States","AK","Palmer",61.597373,-149.114764
"United States","AK","Paxson",62.975724,-145.758901
"United States","AK","Pedro Bay",59.782161,-154.107931
"United States","AK","Pelican",57.9598,-136.216754
"United States","AK","Perryville",55.930603,-159.146786
"United States","AK","Petersburg",56.754283,-132.873808
"United States","AK","Petersville",62.452913,-150.883063
"United States","AK","Pilot Point",57.543637,-157.719016
"United States","AK","Pilot Station",61.946621,-162.878319
"United States","AK","Pitkas Point",62.037393,-163.266822
"United States","AK","Platinum",58.951278,-161.747491
"United States","AK","Pleasant Valley",64.885434,-146.898609
"United States","AK","Point Baker",56.348132,-133.616794
"United States","AK","Point Hope",68.343731,-166.669369
"United States","AK","Point Lay",69.737132,-162.835227
"United States","AK","Point MacKenzie",61.355597,-150.16935
"United States","AK","Point Possession",60.923081,-150.688844
